i	j	d
64	170	2.7663876497
64	171	4.0530774547
64	172	2.3073021072
64	173	2.0930445805
64	174	5.2869558867
64	175	6.9763964047
64	176	2.2983978136
64	177	5.2013565969
64	178	3.6318005261
64	179	6.5646094343
64	180	6.796271196
64	181	6.9878565571
64	182	6.773378272
64	183	3.8370011783
64	184	5.7185693945
64	185	4.3326614952
64	186	2.8228134112
64	187	2.5111555781
64	188	5.284380789
64	189	2.6645317309
64	190	6.1026214669
64	191	4.7851686174
64	192	4.3108413524
64	193	2.7410627304
64	194	2.4376894238
64	195	3.0199236269
64	196	2.1800212358
64	197	3.8679513838
64	198	4.0195477442
64	199	4.0237357179
64	200	4.3165003733
64	201	4.0400238093
64	202	5.918390511
64	203	4.8724418873
64	204	4.4247492652
64	205	2.0438659382
64	206	2.2503985913
64	207	2.5872061036
64	208	5.3902806316
64	209	3.6615907646
64	210	6.2545352989
64	211	5.7957713375
64	212	2.1368318895
64	213	3.6826271716
64	214	3.2335212395
64	215	3.3554737281
64	216	6.1046823115
65	66	5.6830502835
65	67	3.0334883914
65	68	2.1848209371
65	69	4.8646270525
65	70	5.0366041572
65	71	5.0974043454
65	72	3.7860167319
65	73	4.8588091339
65	74	3.9599426919
65	75	3.2442616286
65	76	4.8855316028
65	77	3.0143192792
65	78	2.3363829666
65	79	3.5033548938
65	80	5.5388074343
65	81	2.7739613442
65	82	6.4992530507
65	83	3.662807349
65	84	3.5396396008
65	85	4.7238378593
65	86	6.1197993928
65	87	2.2865446058
65	88	2.5204407221
65	89	2.5130491525
65	90	5.7775566679
65	91	5.8196297334
65	92	4.6573893184
65	93	3.6247005512
65	94	2.4655266835
65	95	6.5416414107
65	96	3.8069677622
65	97	4.8754310463
65	98	5.6040740291
65	99	6.4247120989
65	100	2.4413181592
65	101	6.5896476133
65	102	4.0100398883
65	103	4.7467985511
65	104	6.8734409781
65	105	5.3521421898
65	106	3.4560455882
65	107	5.6936667788
65	108	3.4222194051
65	109	2.2907717695
65	110	4.2630816033
65	111	4.9028817862
65	112	6.8695238493
65	113	5.7636759965
65	114	6.2826498879
65	115	5.6255723558
65	116	4.7992715932
65	117	4.053841407
65	118	2.2752879566
65	119	5.3877239066
65	120	2.0479184208
65	121	4.9090349669
65	122	5.4475801133
65	123	2.3894260458
65	124	6.6887901657
65	125	6.7127739339
65	126	2.630817409
65	127	4.4082491162
65	128	5.3373045262
65	129	2.7177601525
65	130	3.0900973208
65	131	5.6697385733
65	132	2.2380070999
65	133	6.4988915531
65	134	5.3702287746
65	135	3.9687924846
65	136	2.1167776366
65	137	2.357407157
65	138	2.9893215522
65	139	2.8210547179
65	140	2.3511415121
65	141	3.17621471
65	142	5.2191441898
65	143	3.3777160651
65	144	3.4251750249
65	145	6.5410050985
65	146	3.0041829925
65	147	2.7481552687
65	148	2.684532116
65	149	5.9577644639
65	150	5.1667417838
65	151	3.1695319466
65	152	4.2593063755
65	153	3.9583174735
65	154	4.8304485128
65	155	4.1563761808
65	156	4.2089076588
65	157	2.3421950598
65	158	5.6982678849
65	159	6.5821173557
65	160	4.8723772955
65	161	3.2666892452
65	162	6.0381179722
65	163	2.6209009376
65	164	6.4011059284
65	165	4.8967048567
65	166	5.2004066595
65	167	4.6134277403
65	168	4.8368990532
65	169	5.2074565758
65	170	5.2362546181
65	171	5.5545963438
65	172	2.2754407657
65	173	6.7798238694
65	174	6.510402912
65	175	4.2541997173
65	176	3.4100536408
65	177	5.8833656203
65	178	4.8974980455
65	179	3.0433387878
65	180	4.9281192217
65	181	4.5669194071
65	182	4.484045102
65	183	6.2032882265
65	184	3.8210699744
65	185	6.2798165927
65	186	4.1928055874
65	187	3.6628845952
65	188	6.0555345356
65	189	2.8904336444
65	190	5.9748150245
65	191	2.6308328875
65	192	2.564070002
65	193	6.0862127692
65	194	2.8776945625
65	195	5.5010696359
65	196	4.7394268349
65	197	6.0171128577
65	198	5.1266070405
65	199	3.8030952927
65	200	4.122223639
65	201	4.7889528488
65	202	6.5066931748
65	203	6.4454551812
65	204	4.647947477
65	205	5.5664742107
65	206	4.6492415684
65	207	3.9465125478
65	208	4.9935846399
65	209	6.6861070929
65	210	4.2050317667
65	211	2.1140994602
65	212	4.7310866689
65	213	2.9554486749
65	214	2.2964708001
65	215	2.5460417948
65	216	3.4060316172
66	67	6.6264213066
66	68	5.5400147753
66	69	3.5520546779
66	70	4.1663138979
66	71	6.1332989787
66	72	3.0804463113
66	73	5.1995867045
66	74	5.1219822392
66	75	3.8228319459
66	76	3.5763222061
66	77	5.7255298503
66	78	5.8713870053
66	79	4.946903388
66	80	2.3325754126
66	81	2.4571935327
66	82	4.9410915975
66	83	5.3633328059
66	84	6.9715487845
66	85	2.7284746043
66	86	2.205016106
66	87	3.6379137741
66	88	3.6774906063
66	89	3.464210584
66	90	5.4606281428
66	91	3.1297455878
66	92	4.6394821064
66	93	5.6938491178
66	94	4.2156846347
66	95	4.9291592762
66	96	3.4666170098
66	97	2.6304518649
66	98	3.790938788
66	99	5.6955184018
66	100	5.6374800134
66	101	5.1534767631
66	102	2.6461138654
66	103	4.5184517505
66	104	2.8479692442
66	105	2.3678155157
66	106	5.6582191934
66	107	2.373770972
66	108	2.2795033065
66	109	4.6299684018
66	110	3.2870349857
66	111	2.4583566615
66	112	4.4479931744
66	113	2.9572861581
66	114	3.123298761
66	115	3.6648960424
66	116	6.1240094761
66	117	4.6021244133
66	118	2.056183273
66	119	3.0494689765
66	120	5.9792905208
66	121	3.0623341827
66	122	3.5650722182
66	123	4.4823743396
66	124	2.5253336628
66	125	3.5650802951
66	126	2.6581479035
66	127	3.7141066313
66	128	3.5176694149
66	129	6.927651959
66	130	3.9108197148
66	131	5.633300864
66	132	4.901410236
66	133	6.103752018
66	134	4.310685442
66	135	4.4982477527
66	136	2.1843586961
66	137	5.8448803215
66	138	6.6225695008
66	139	2.5008432225
66	140	5.4236905158
66	141	6.4518776887
66	142	5.9523245832
66	143	2.253138973
66	144	3.4384162735
66	145	4.7252337629
66	146	4.7161036281
66	147	2.8276776368
66	148	2.8463186425
66	149	6.6443213986
66	150	5.3931736291
66	151	4.1454344211
66	152	2.4651559263
66	153	5.2683619243
66	154	4.0220099236
66	155	6.7620442369
66	156	3.6996184814
66	157	6.0602281825
66	158	3.6618323357
66	159	4.2868818963
66	160	3.7187896658
66	161	3.9921018612
66	162	6.9178891419
66	163	3.0028407169
66	164	5.3662045926
66	165	2.4103370455
66	166	6.3980973234
66	167	4.680464323
66	168	4.9147949083
66	169	2.7594858812
66	170	3.3470266207
66	171	5.4640456403
66	172	2.1289211866
66	173	5.1254199441
66	174	4.2727249736
66	175	6.0620757239
66	176	4.6801684535
66	177	4.3219942079
66	178	2.6417790547
66	179	4.9785451004
66	180	5.0497395424
66	181	3.8910096595
66	182	5.5293212433
66	183	3.8805851493
66	184	2.4336893235
66	185	6.8007665364
66	186	4.59927082
66	187	3.1049979604
66	188	5.7459667464
66	189	4.6394812146
66	190	6.4905279085
66	191	6.4957941629
66	192	4.2656131151
66	193	6.7182111138
66	194	2.7615152517
66	195	2.6248140128
66	196	5.8904018206
66	197	2.4478308141
66	198	4.7979165748
66	199	5.1711675498
66	200	5.5233890934
66	201	4.6359206311
66	202	3.1177102319
66	203	6.9997546291
66	204	4.6730836545
66	205	3.1530619586
66	206	2.5783923392
66	207	2.0717917574
66	208	6.9536451371
66	209	5.6860951589
66	210	4.9842923665
66	211	2.6804947535
66	212	4.0337702111
66	213	6.0869649658
66	214	3.4656052536
66	215	3.9061223496
66	216	2.9357821434
67	68	5.43094889
67	69	2.4187111163
67	70	6.5844702514
67	71	4.669987121
67	72	2.3795747717
67	73	5.2910477665
67	74	3.3932525769
67	75	4.5145594857
67	76	4.3359187005
67	77	3.0813920065
67	78	4.2089484111
67	79	4.3414930386
67	80	3.0122180921
67	81	2.2062647651
67	82	6.1448274204
67	83	2.3162911769
67	84	2.3453815218
67	85	6.4432391107
67	86	2.4022284715
67	87	2.6209084511
67	88	5.7721700076
67	89	2.2781318874
67	90	6.3655854111
67	91	5.0105708903
67	92	4.894492919
67	93	4.4974948249
67	94	6.2052133843
67	95	4.4005440354
67	96	5.702053632
67	97	5.831133949
67	98	6.2155391906
67	99	6.9050636193
67	100	2.9272592566
67	101	4.9065122236
67	102	6.4774405353
67	103	3.2679503538
67	104	3.5193358117
67	105	6.5815144407
67	106	4.5851001649
67	107	5.9020999656
67	108	3.5178087873
67	109	6.2247997058
67	110	6.4634140932
67	111	3.0481134062
67	112	2.9159714244
67	113	6.7553072729
67	114	4.0214662268
67	115	3.1647713795
67	116	2.5169985539
67	117	4.1969243801
67	118	4.9914636342
67	119	4.5490172638
67	120	4.8707661819
67	121	2.3691160401
67	122	4.2961596224
67	123	4.4937207636
67	124	3.591886476
67	125	2.433701405
67	126	5.6546405701
67	127	3.5509983881
67	128	6.5466194486
67	129	5.8438210398
67	130	5.6183639446
67	131	4.3913672252
67	132	4.090441525
67	133	4.0073616654
67	134	3.6242210807
67	135	4.8306965357
67	136	4.845127663
67	137	2.7110813333
67	138	3.7632258994
67	139	2.9017615467
67	140	5.1551531647
67	141	6.2207889744
67	142	2.5487879648
67	143	3.3419846754
67	144	4.1641099812
67	145	6.4106523294
67	146	4.4503590457
67	147	6.7369040757
67	148	3.7582459057
67	149	4.0221150164
67	150	5.0396145317
67	151	3.1714102031
67	152	5.4087479573
67	153	6.0451141326
67	154	6.1646675552
67	155	5.0774684544
67	156	6.2467940921
67	157	6.7643536468
67	158	5.7676454726
67	159	3.4384026297
67	160	5.3219379761
67	161	6.1167350505
67	162	2.9755092189
67	163	2.4660091109
67	164	3.6887899287
67	165	5.5668258944
67	166	4.8556611426
67	167	3.8976773167
67	168	6.3033940295
67	169	3.6220480188
67	170	5.727926297
67	171	4.2933394403
67	172	6.6069201849
67	173	5.1537322133
67	174	3.4878540097
67	175	5.9356400603
67	176	6.4666822089
67	177	6.9797029328
67	178	3.7923719631
67	179	3.6959111959
67	180	2.0794137596
67	181	2.416814075
67	182	4.0449620472
67	183	4.204401096
67	184	2.132848085
67	185	5.2286010046
67	186	3.9073750344
67	187	4.4441119015
67	188	5.4866962645
67	189	2.7810081964
67	190	5.0683704992
67	191	6.1967556552
67	192	4.7636897228
67	193	4.4243205331
67	194	2.9306436036
67	195	6.420342189
67	196	6.3477111703
67	197	3.3544757088
67	198	3.7761625474
67	199	2.4450053468
67	200	2.5859485155
67	201	6.2260906469
67	202	3.5716675839
67	203	5.7422950979
67	204	5.844135275
67	205	6.1349184276
67	206	4.8080193316
67	207	6.5295552092
67	208	5.1042414126
67	209	4.8678036378
67	210	2.7254694569
67	211	5.3358565012
67	212	6.2610157324
67	213	5.5190214606
67	214	3.0092800721
67	215	3.6163578614
67	216	6.9067340651
68	69	5.8306663413
68	70	5.5021752601
68	71	3.2185810838
68	72	2.3555704539
68	73	6.9747980432
68	74	6.600799186
68	75	4.3388763528
68	76	4.6932426089
68	77	2.3872936174
68	78	2.4198626012
68	79	6.1023134273
68	80	5.1956056171
68	81	5.924550984
68	82	4.964341565
68	83	2.6397864109
68	84	3.6986395753
68	85	5.5203867655
68	86	2.7151212989
68	87	4.6279854577
68	88	4.7774588544
68	89	4.8769508972
68	90	6.612400655
68	91	5.3297335651
68	92	6.0018694121
68	93	6.1553529511
68	94	6.1918202975
68	95	5.4711734874
68	96	2.1626206376
68	97	5.0401250269
68	98	3.9374547465
68	99	4.2659419604
68	100	5.4353937644
68	101	4.7116209118
68	102	4.5515312504
68	103	5.6197802558
68	104	3.9722939129
68	105	3.7695379661
68	106	6.6334539515
68	107	5.9011269523
68	108	3.6792884686
68	109	6.7507852338
68	110	6.5811112153
68	111	6.7966398344
68	112	6.681443353
68	113	2.654679898
68	114	2.7497952812
68	115	2.3591884791
68	116	6.4054161219
68	117	6.3903578629
68	118	4.2586834651
68	119	6.3782921831
68	120	6.8564091743
68	121	3.1803635192
68	122	4.2349739597
68	123	3.7898096641
68	124	3.0802780819
68	125	3.7719870837
68	126	6.1716789613
68	127	4.2957710467
68	128	5.6277070356
68	129	3.3622242475
68	130	5.0432420867
68	131	2.8610196905
68	132	3.0638724342
68	133	3.3693453634
68	134	6.4429947596
68	135	5.1433400363
68	136	3.2682576856
68	137	6.9657926825
68	138	5.4329570194
68	139	4.6288760745
68	140	6.4140620061
68	141	2.0031744828
68	142	4.582862553
68	143	2.2879009909
68	144	4.2682570071
68	145	6.4753284517
68	146	5.0136983157
68	147	6.0848621023
68	148	2.4702356926
68	149	4.2282185323
68	150	5.3457639643
68	151	6.1672457122
68	152	4.5934168592
68	153	5.9254322666
68	154	4.0262326333
68	155	4.33770477
68	156	2.1908859123
68	157	2.8327076192
68	158	2.4578355725
68	159	5.7834851787
68	160	4.5818110921
68	161	2.7300555966
68	162	3.7987603703
68	163	5.1913002316
68	164	4.1694313908
68	165	2.0720538572
68	166	4.0608823407
68	167	4.9701429666
68	168	3.0940962872
68	169	6.5050381471
68	170	2.6527349053
68	171	3.6896596489
68	172	2.0081082806
68	173	4.2507698844
68	174	4.7524034552
68	175	2.7473501846
68	176	4.9727538829
68	177	4.7268316749
68	178	6.9248223775
68	179	2.5545472775
68	180	5.9544211835
68	181	5.5019444271
68	182	5.4230945834
68	183	4.6783350402
68	184	5.0680264919
68	185	5.0982995979
68	186	6.7250024624
68	187	4.2181970264
68	188	2.1813717094
68	189	2.5159437775
68	190	2.7055818526
68	191	2.4903115614
68	192	6.5159296875
68	193	2.1081441762
68	194	6.54595339
68	195	4.632076036
68	196	4.2239323739
68	197	5.6951523245
68	198	3.2380272389
68	199	4.7601112182
68	200	2.7670032539
68	201	4.5703822368
68	202	4.5893928798
68	203	4.8256947002
68	204	5.2961436283
68	205	5.5843350848
68	206	6.9547700071
68	207	3.6682601542
68	208	5.0893678233
68	209	4.2672564291
68	210	2.7774875154
68	211	6.1381608761
68	212	3.6027602654
68	213	6.1159490585
68	214	3.7290936907
68	215	4.8724180175
68	216	3.2434201856
69	70	5.2963016621
69	71	2.2564684512
69	72	5.8126441039
69	73	4.0421392271
69	74	3.5046424752
69	75	3.1421196587
69	76	6.2780596131
69	77	4.6950484666
69	78	6.4811921122
69	79	4.9635934033
69	80	4.7525432281
69	81	6.1123079784
69	82	6.8016437212
69	83	5.990547454
69	84	3.0222185897
69	85	5.7843194971
69	86	4.2437227551
69	87	6.1305569625
69	88	3.0106160659
69	89	5.8532416377
69	90	5.6841550021
69	91	6.7604443365
69	92	6.7007265918
69	93	4.0545427115
69	94	3.3039427932
69	95	2.7970431101
69	96	3.4458612243
69	97	4.6449178009
69	98	5.7939492281
69	99	2.8492466043
69	100	5.0427201456
69	101	5.7150089204
69	102	4.4260477267
69	103	6.2976220554
69	104	6.8773380485
69	105	2.6779132973
69	106	4.0580146169
69	107	3.3297764032
69	108	3.448517624
69	109	2.4966605597
69	110	4.6290346811
69	111	5.5901562537
69	112	4.0701688305
69	113	6.7406381158
69	114	4.763509456
69	115	6.7142910118
69	116	2.1870407444
69	117	6.4349688801
69	118	2.944113017
69	119	2.5645322732
69	120	2.1285265387
69	121	4.3474957363
69	122	4.0862106546
69	123	4.9626650004
69	124	4.3282118641
69	125	6.1372528831
69	126	5.087864203
69	127	5.1293009516
69	128	6.3146500687
69	129	3.4537983674
69	130	5.3768395257
69	131	6.3920201642
69	132	2.1667443617
69	133	5.1223184816
69	134	5.6704362201
69	135	5.3856759841
69	136	3.8613493172
69	137	6.1482472462
69	138	6.1283158861
69	139	3.2748976151
69	140	4.1436454133
69	141	6.2418464433
69	142	5.3848069577
69	143	3.0142959659
69	144	2.1853248245
69	145	6.0118058207
69	146	3.334923071
69	147	5.9807805694
69	148	6.4661921959
69	149	6.7922920132
69	150	4.2873358742
69	151	5.5777349042
69	152	3.1818772886
69	153	4.6321387094
69	154	3.3362047269
69	155	4.9353918079
69	156	5.5913838044
69	157	2.2237924422
69	158	6.2579582214
69	159	4.6088853635
69	160	4.1563070627
69	161	5.2146689683
69	162	2.074130965
69	163	4.7765150428
69	164	4.0411841208
69	165	6.4017446644
69	166	3.4296655503
69	167	6.6394474011
69	168	3.6184828485
69	169	5.4737958729
69	170	4.423450743
69	171	3.7449757442
69	172	6.5119260994
69	173	5.5193391184
69	174	3.0007227473
69	175	4.1850700035
69	176	3.054497506
69	177	3.5075896059
69	178	5.5247051313
69	179	5.3018746824
69	180	3.7432219404
69	181	3.4588951652
69	182	4.342687376
69	183	3.7105491444
69	184	5.145941055
69	185	3.5215715051
69	186	3.1499257484
69	187	2.0691434625
69	188	3.3754301315
69	189	6.2451056136
69	190	6.1854302023
69	191	3.4864688467
69	192	3.5010087711
69	193	6.0217756708
69	194	3.6014449632
69	195	2.690855326
69	196	5.843752711
69	197	5.1356811026
69	198	3.423676159
69	199	5.8708875044
69	200	6.1471323437
69	201	2.2699579323
69	202	2.9187806705
69	203	5.7961555802
69	204	4.9261334231
69	205	2.2367902665
69	206	5.2588123964
69	207	2.4446993794
69	208	6.0798212234
69	209	4.734584926
69	210	5.0131085161
69	211	5.2683640105
69	212	2.6543227265
69	213	2.7594903539
69	214	4.9125097617
69	215	3.1661594692
69	216	2.4413811748
70	71	6.6494087855
70	72	6.2654853753
70	73	5.9710200922
70	74	4.9951265538
70	75	6.2209918887
70	76	5.9134007827
70	77	4.3502732266
70	78	4.6046099456
70	79	5.667368369
70	80	2.3816769879
70	81	4.1884452748
70	82	4.6478416392
70	83	6.3487922006
70	84	3.0355048049
70	85	4.87910303
70	86	2.5724702406
70	87	5.2441968486
70	88	2.0025933748
70	89	6.0927301902
70	90	4.1778656529
70	91	5.5202019864
70	92	2.7177902016
70	93	3.7247279392
70	94	5.4945595397
70	95	2.9004790457
70	96	5.4934776991
70	97	6.3845784591
70	98	6.4361719836
70	99	5.5628209699
70	100	2.4242806953
70	101	6.1978327554
70	102	3.3606295205
70	103	2.9785009203
70	104	3.5409651033
70	105	4.7540235444
70	106	3.7984567102
70	107	5.1747064079
70	108	4.4675117212
70	109	4.6429314621
70	110	3.9072390939
70	111	3.3211037434
70	112	2.4879362348
70	113	2.0713315327
70	114	3.8218257357
70	115	2.7561992718
70	116	3.6269766105
70	117	2.5143030176
70	118	6.1660009251
70	119	5.0502712834
70	120	3.5743023351
70	121	4.6841668285
70	122	5.2548301077
70	123	6.0438379832
70	124	4.3924444627
70	125	2.2513394203
70	126	3.7377131697
70	127	2.1827128768
70	128	4.6869782771
70	129	4.1686336734
70	130	5.4681302092
70	131	4.6334311523
70	132	6.9487458938
70	133	6.1656814745
70	134	2.9529347932
70	135	3.1640349362
70	136	4.2128249436
70	137	3.8931221435
70	138	2.8513833284
70	139	5.5913543187
70	140	5.3938713085
70	141	5.2404831928
70	142	2.7338237859
70	143	4.0340818223
70	144	4.3394385014
70	145	2.432344666
70	146	3.3352712203
70	147	2.321295194
70	148	3.4440051729
70	149	3.4356181847
70	150	2.3875583924
70	151	2.1370634325
70	152	3.5460326507
70	153	5.2960480211
70	154	4.9943120657
70	155	3.1901160987
70	156	3.7408554194
70	157	6.6564923458
70	158	5.433981898
70	159	5.5984231758
70	160	4.3692256992
70	161	4.3166895925
70	162	2.65545816
70	163	6.6175517629
70	164	6.4800997639
70	165	4.7673047817
70	166	5.6433688452
70	167	3.2550835829
70	168	4.4593195121
70	169	5.6633896961
70	170	2.2151702602
70	171	5.239945545
70	172	6.8003329173
70	173	4.3038782027
