a	d	CA	CB	CC	CD	CE	CW
S1AW0054	02_09_2007	296342.21577	370907.143	-370907.143	447252.55115	-892500	2497800
S1AW0054	03_09_2007	1016957.1443	370907.143	-370907.143	337659.54124	-1243200	2848500
S1AW0054	04_09_2007	562964.70657	370907.143	-370907.143	393428.45751	-379500	1984800
S1AW0054	05_09_2007	562964.70657	370907.143	-370907.143	393428.45751	328300	1277000
S1AW0054	06_09_2007	562964.70657	370907.143	-370907.143	393428.45751	-1181400	2786700
S1AW0054	07_09_2007	650762.50081	370907.143	-370907.143	378798.8102	-983600	2588900
S1AW0054	08_09_2007	1436538.6198	370907.143	-370907.143	707679.02416	-1067000	2672300
S1AW0054	09_09_2007	30780.466952	370907.143	-370907.143	501744.25286	-190400	1795700
S1AW0054	10_09_2007	518000.00139	370907.143	-370907.143	496779.52423	-1047800	2653100
S1AW0054	11_09_2007	518000.00139	370907.143	-370907.143	496779.52423	-598500	2203800
S1AW0054	12_09_2007	307873.771	370907.143	-370907.143	364276.9262	-728200	2333500
S1AW0054	13_09_2007	307873.771	370907.143	-370907.143	364276.9262	-434800	2040100
S1AW0054	14_09_2007	307873.771	370907.143	-370907.143	364276.9262	-264100	1869400
S1AW0054	15_09_2007	974223.33362	370907.143	-370907.143	680548.96878	-314400	1919700
S1AW0054	16_09_2007	-217879.9992	370907.143	-370907.143	482509.05032	383100	1222200
S1AW0054	17_09_2007	307873.771	370907.143	-370907.143	364276.9262	-375100	1980400
S1AW0054	18_09_2007	307873.771	370907.143	-370907.143	364276.9262	-245600	1850900
S1AW0054	19_09_2007	307873.771	370907.143	-370907.143	364276.9262	-344100	1949400
S1AW0054	20_09_2007	307873.771	370907.143	-370907.143	364276.9262	-159400	1764700
S1AW0054	21_09_2007	307873.771	370907.143	-370907.143	364276.9262	-469200	2074500
S1AW0054	22_09_2007	974223.33362	370907.143	-370907.143	680548.96878	-894200	2499500
S1AW0054	23_09_2007	-217879.9992	370907.143	-370907.143	482509.05032	-37800	1643100
S1AW0054	24_09_2007	307873.771	370907.143	-370907.143	364276.9262	-377000	1982300
S1AW0054	25_09_2007	614036.36383	370907.143	-370907.143	781365.38718	-1500	1606800
S1AW0054	26_09_2007	614036.36383	370907.143	-370907.143	781365.38718	-608300	2213600
S1AW0054	27_09_2007	1081041.5919	370907.143	-370907.143	1813526.1438	-618300	2223600
S1AW0054	28_09_2007	1548942.2575	370907.143	-370907.143	2701079.0302	-587700	2193000
S1AW0054	29_09_2007	2647550.2254	370907.143	-370907.143	5046206.3789	-1061700	2667000
S1AW0054	30_09_2007	682134.03327	370907.143	-370907.143	3577759.0728	1479200	126100
S1AW0054	01_10_2007	2150378.5388	507450	-507450	1681013.4316	-1103692.857	2635300
S1AW0054	02_10_2007	2150378.5388	507450	-507450	1681013.4316	-970892.857	2502500
S1AW0054	03_10_2007	2150378.5388	507450	-507450	1681013.4316	-1204892.857	2736500
S1AW0054	04_10_2007	1512914.8716	507450	-507450	1958654.9191	-1057292.857	2588900
S1AW0054	05_10_2007	1512914.8716	507450	-507450	1958654.9191	-1387792.857	2919400
S1AW0054	06_10_2007	2007025.2628	507450	-507450	1705937.5899	-1752292.857	3283900
S1AW0054	07_10_2007	448746.56884	507450	-507450	1164533.6932	-65492.857	1597100
S1AW0054	08_10_2007	724455.35781	507450	-507450	378798.8102	-899792.857	2431400
S1AW0054	09_10_2007	724455.35781	507450	-507450	378798.8102	-1156892.857	2688500
S1AW0054	10_10_2007	591692.85839	507450	-507450	496779.52423	-1398692.857	2930300
S1AW0054	11_10_2007	591692.85839	507450	-507450	496779.52423	-815592.857	2347200
S1AW0054	12_10_2007	381566.628	507450	-507450	364276.9262	-987892.857	2519500
S1AW0054	13_10_2007	1047916.1906	507450	-507450	680548.96878	-1129192.857	2660800
S1AW0054	14_10_2007	-144187.1422	507450	-507450	482509.05032	411707.143	1119900
S1AW0054	15_10_2007	381566.628	507450	-507450	364276.9262	532107.143	999500
S1AW0054	16_10_2007	381566.628	507450	-507450	364276.9262	-257192.857	1788800
S1AW0054	17_10_2007	381566.628	507450	-507450	364276.9262	-822192.857	2353800
S1AW0054	18_10_2007	381566.628	507450	-507450	364276.9262	-364892.857	1896500
S1AW0054	19_10_2007	381566.628	507450	-507450	364276.9262	-626192.857	2157800
S1AW0054	20_10_2007	1047916.1906	507450	-507450	680548.96878	-513992.857	2045600
S1AW0054	21_10_2007	-144187.1422	507450	-507450	482509.05032	1043407.143	488200
S1AW0054	22_10_2007	381566.628	507450	-507450	364276.9262	-385492.857	1917100
S1AW0054	23_10_2007	381566.628	507450	-507450	364276.9262	-784192.857	2315800
S1AW0054	24_10_2007	381566.628	507450	-507450	364276.9262	-665692.857	2197300
S1AW0054	25_10_2007	381566.628	507450	-507450	364276.9262	-686492.857	2218100
S1AW0054	26_10_2007	381566.628	507450	-507450	364276.9262	-97892.857	1629500
S1AW0054	27_10_2007	1047916.1906	507450	-507450	680548.96878	-817692.857	2349300
S1AW0054	28_10_2007	97470.413085	507450	-507450	718652.48932	442807.143	1088800
S1AW0054	29_10_2007	714798.73947	507450	-507450	542556.70363	-504592.857	2036200
S1AW0054	30_10_2007	714798.73947	507450	-507450	542556.70363	-1383992.857	2915600
S1AW0054	31_10_2007	714798.73947	507450	-507450	542556.70363	-685392.857	2217000
S1AW0054	01_11_2007	1090650.0013	507450	-507450	337659.54124	-1686392.857	3218000
S1AW0054	02_11_2007	1090650.0013	507450	-507450	337659.54124	-1301692.857	2833300
S1AW0054	03_11_2007	2003970.0183	507450	-507450	630821.8722	-2042692.857	3574300
S1AW0054	04_11_2007	40802.988476	507450	-507450	521122.19511	-835092.857	2366700
S1AW0054	05_11_2007	636657.56357	507450	-507450	393428.45751	-1027192.857	2558800
S1AW0054	06_11_2007	636657.56357	507450	-507450	393428.45751	-1234392.857	2766000
S1AW0054	07_11_2007	724455.35781	507450	-507450	378798.8102	-1647392.857	3179000
S1AW0054	08_11_2007	724455.35781	507450	-507450	378798.8102	-432692.857	1964300
S1AW0054	09_11_2007	724455.35781	507450	-507450	378798.8102	59607.143	1472000
S1AW0054	10_11_2007	1331228.4137	507450	-507450	928092.80141	-258792.857	1790400
S1AW0054	11_11_2007	8194.9042743	507450	-507450	658017.56634	308307.143	1223300
S1AW0054	12_11_2007	381566.628	507450	-507450	364276.9262	82207.143	1449400
S1AW0054	13_11_2007	381566.628	507450	-507450	364276.9262	-52392.857	1584000
S1AW0054	14_11_2007	381566.628	507450	-507450	364276.9262	-189292.857	1720900
S1AW0054	15_11_2007	381566.628	507450	-507450	364276.9262	-388592.857	1920200
S1AW0054	16_11_2007	381566.628	507450	-507450	364276.9262	-439492.857	1971100
S1AW0054	17_11_2007	1047916.1906	507450	-507450	680548.96878	-827492.857	2359100
S1AW0054	18_11_2007	-144187.1422	507450	-507450	482509.05032	548507.143	983100
S1AW0054	19_11_2007	116365.58495	507450	-507450	359292.78912	-11792.857	1543400
S1AW0054	20_11_2007	116365.58495	507450	-507450	359292.78912	-329092.857	1860700
S1AW0054	21_11_2007	116365.58495	507450	-507450	359292.78912	-157292.857	1688900
S1AW0054	22_11_2007	116365.58495	507450	-507450	359292.78912	-359492.857	1891100
S1AW0054	23_11_2007	116365.58495	507450	-507450	359292.78912	46007.143	1485600
S1AW0054	24_11_2007	690346.85273	507450	-507450	671237.51066	383707.143	1147900
S1AW0054	25_11_2007	-336509.0509	507450	-507450	475907.22881	558507.143	973100
S1AW0054	26_11_2007	116365.58495	507450	-507450	359292.78912	-654592.857	2186200
S1AW0054	27_11_2007	116365.58495	507450	-507450	359292.78912	-58592.857	1590200
S1AW0054	28_11_2007	403405.60187	507450	-507450	535133.29361	-205392.857	1737000
S1AW0054	29_11_2007	403405.60187	507450	-507450	535133.29361	-491992.857	2023600
S1AW0054	30_11_2007	714798.73947	507450	-507450	542556.70363	-813692.857	2345300
S1AW0054	01_12_2007	2003970.0183	507450	-507450	630821.8722	188407.143	1343200
S1AW0054	02_12_2007	370035.07277	507450	-507450	447252.55115	-110392.857	1642000
S1AW0054	03_12_2007	1090650.0013	507450	-507450	337659.54124	-1064392.857	2596000
S1AW0054	04_12_2007	636657.56357	507450	-507450	393428.45751	-821392.857	2353000
S1AW0054	05_12_2007	636657.56357	507450	-507450	393428.45751	-955392.857	2487000
S1AW0054	06_12_2007	636657.56357	507450	-507450	393428.45751	-518092.857	2049700
S1AW0054	07_12_2007	724455.35781	507450	-507450	378798.8102	-584492.857	2116100
S1AW0054	08_12_2007	1510231.4768	507450	-507450	707679.02416	-1855392.857	3387000
S1AW0054	09_12_2007	104473.32395	507450	-507450	501744.25286	86207.143	1445400
S1AW0054	10_12_2007	591692.85839	507450	-507450	496779.52423	-723692.857	2255300
S1AW0054	11_12_2007	591692.85839	507450	-507450	496779.52423	-1106592.857	2638200
S1AW0054	12_12_2007	381566.628	507450	-507450	364276.9262	-747392.857	2279000
S1AW0054	13_12_2007	381566.628	507450	-507450	364276.9262	-375692.857	1907300
S1AW0054	14_12_2007	381566.628	507450	-507450	364276.9262	-415792.857	1947400
S1AW0054	15_12_2007	1047916.1906	507450	-507450	680548.96878	-1247792.857	2779400
S1AW0054	16_12_2007	-144187.1422	507450	-507450	482509.05032	212507.143	1319100
S1AW0054	17_12_2007	381566.628	507450	-507450	364276.9262	-530992.857	2062600
S1AW0054	18_12_2007	381566.628	507450	-507450	364276.9262	-1074792.857	2606400
S1AW0054	19_12_2007	381566.628	507450	-507450	364276.9262	-1407492.857	2939100
S1AW0054	20_12_2007	381566.628	507450	-507450	364276.9262	-833792.857	2365400
S1AW0054	21_12_2007	381566.628	507450	-507450	364276.9262	-30692.857	1562300
S1AW0054	22_12_2007	1047916.1906	507450	-507450	680548.96878	-602992.857	2134600
S1AW0054	23_12_2007	-144187.1422	507450	-507450	482509.05032	356507.143	1175100
S1AW0054	24_12_2007	381566.628	507450	-507450	364276.9262	-723592.857	2255200
S1AW0054	25_12_2007	381566.628	507450	-507450	364276.9262	-349592.857	1881200
S1AW0054	26_12_2007	381566.628	507450	-507450	364276.9262	-342392.857	1874000
S1AW0054	27_12_2007	381566.628	507450	-507450	364276.9262	1360107.143	171500
S1AW0054	28_12_2007	714798.73947	507450	-507450	542556.70363	-1128392.857	2660000
S1AW0054	29_12_2007	1497211.503	507450	-507450	1013614.5844	-1344392.857	2876000
S1AW0054	30_12_2007	97470.413085	507450	-507450	718652.48932	249607.143	1282000
S1AW0054	01_01_2008	899007.14426	383285.714	-383285.714	337659.54124	-646350	2369600
S1AW0054	02_01_2008	899007.14426	383285.714	-383285.714	337659.54124	-1288550	3011800
S1AW0054	03_01_2008	899007.14426	383285.714	-383285.714	337659.54124	-748550	2471800
S1AW0054	04_01_2008	445014.70657	383285.714	-383285.714	393428.45751	-825950	2549200
S1AW0054	05_01_2008	1200211.2606	383285.714	-383285.714	735010.40498	-603450	2326700
S1AW0054	06_01_2008	-150839.8685	383285.714	-383285.714	521122.19511	327950	1395300
S1AW0054	07_01_2008	532812.50081	383285.714	-383285.714	378798.8102	-574450	2297700
S1AW0054	08_01_2008	532812.50081	383285.714	-383285.714	378798.8102	-961650	2684900
S1AW0054	09_01_2008	532812.50081	383285.714	-383285.714	378798.8102	-891050	2614300
S1AW0054	10_01_2008	400050.00139	383285.714	-383285.714	496779.52423	-905650	2628900
S1AW0054	11_01_2008	400050.00139	383285.714	-383285.714	496779.52423	-911550	2634800
S1AW0054	12_01_2008	856273.33362	383285.714	-383285.714	680548.96878	-960050	2683300
S1AW0054	13_01_2008	-335829.9992	383285.714	-383285.714	482509.05032	381650	1341600
S1AW0054	14_01_2008	189923.771	383285.714	-383285.714	364276.9262	30750	1692500
S1AW0054	15_01_2008	189923.771	383285.714	-383285.714	364276.9262	-645350	2368600
S1AW0054	16_01_2008	189923.771	383285.714	-383285.714	364276.9262	-221250	1944500
S1AW0054	17_01_2008	189923.771	383285.714	-383285.714	364276.9262	-201450	1924700
S1AW0054	18_01_2008	189923.771	383285.714	-383285.714	364276.9262	-236050	1959300
S1AW0054	19_01_2008	856273.33362	383285.714	-383285.714	680548.96878	-95950	1819200
S1AW0054	20_01_2008	-335829.9992	383285.714	-383285.714	482509.05032	726250	997000
S1AW0054	21_01_2008	189923.771	383285.714	-383285.714	364276.9262	13750	1709500
S1AW0054	22_01_2008	189923.771	383285.714	-383285.714	364276.9262	-912350	2635600
S1AW0054	23_01_2008	189923.771	383285.714	-383285.714	364276.9262	-176950	1900200
S1AW0054	24_01_2008	189923.771	383285.714	-383285.714	364276.9262	-671150	2394400
S1AW0054	25_01_2008	189923.771	383285.714	-383285.714	364276.9262	-422150	2145400
S1AW0054	26_01_2008	856273.33362	383285.714	-383285.714	680548.96878	362450	1360800
S1AW0054	27_01_2008	-335829.9992	383285.714	-383285.714	482509.05032	676250	1047000
S1AW0054	28_01_2008	523155.88247	383285.714	-383285.714	542556.70363	-284150	2007400
S1AW0054	29_01_2008	523155.88247	383285.714	-383285.714	542556.70363	-412650	2135900
S1AW0054	30_01_2008	523155.88247	383285.714	-383285.714	542556.70363	-459350	2182600
S1AW0054	31_01_2008	523155.88247	383285.714	-383285.714	542556.70363	-483850	2207100
S1AW0054	02_02_2008	1812327.1613	383285.714	-383285.714	630821.8722	-1489650	3212900
S1AW0054	03_02_2008	178392.21577	383285.714	-383285.714	447252.55115	-254550	1977800
S1AW0054	04_02_2008	445014.70657	383285.714	-383285.714	393428.45751	-469850	2193100
S1AW0054	05_02_2008	445014.70657	383285.714	-383285.714	393428.45751	-397850	2121100
S1AW0054	06_02_2008	445014.70657	383285.714	-383285.714	393428.45751	-395950	2119200
S1AW0054	07_02_2008	532812.50081	383285.714	-383285.714	378798.8102	-365050	2088300
S1AW0054	08_02_2008	532812.50081	383285.714	-383285.714	378798.8102	-396950	2120200
S1AW0054	09_02_2008	1318588.6198	383285.714	-383285.714	707679.02416	-1172950	2896200
S1AW0054	10_02_2008	-183447.9527	383285.714	-383285.714	658017.56634	477350	1245900
S1AW0054	11_02_2008	400050.00139	383285.714	-383285.714	496779.52423	-408650	2131900
S1AW0054	12_02_2008	189923.771	383285.714	-383285.714	364276.9262	-861550	2584800
S1AW0054	13_02_2008	189923.771	383285.714	-383285.714	364276.9262	-149250	1872500
S1AW0054	14_02_2008	189923.771	383285.714	-383285.714	364276.9262	-748650	2471900
S1AW0054	15_02_2008	189923.771	383285.714	-383285.714	364276.9262	-394550	2117800
S1AW0054	16_02_2008	856273.33362	383285.714	-383285.714	680548.96878	-764650	2487900
S1AW0054	17_02_2008	-335829.9992	383285.714	-383285.714	482509.05032	523350	1199900
S1AW0054	18_02_2008	189923.771	383285.714	-383285.714	364276.9262	-275850	1999100
S1AW0054	19_02_2008	189923.771	383285.714	-383285.714	364276.9262	-111850	1835100
S1AW0054	20_02_2008	189923.771	383285.714	-383285.714	364276.9262	-339650	2062900
S1AW0054	21_02_2008	189923.771	383285.714	-383285.714	364276.9262	5550	1717700
S1AW0054	22_02_2008	189923.771	383285.714	-383285.714	364276.9262	-284750	2008000
S1AW0054	23_02_2008	856273.33362	383285.714	-383285.714	680548.96878	-446150	2169400
S1AW0054	24_02_2008	-335829.9992	383285.714	-383285.714	482509.05032	539450	1183800
S1AW0054	25_02_2008	189923.771	383285.714	-383285.714	364276.9262	-451950	2175200
S1AW0054	26_02_2008	189923.771	383285.714	-383285.714	364276.9262	-54750	1778000
S1AW0054	27_02_2008	189923.771	383285.714	-383285.714	364276.9262	-86250	1809500
S1AW0054	28_02_2008	523155.88247	383285.714	-383285.714	542556.70363	3050	1720200
S1AW0054	29_02_2008	523155.88247	383285.714	-383285.714	542556.70363	-707450	2430700
S1AW0054	01_03_2008	1535005.7323	140714.285	-140714.285	630821.8722	-1648628.571	3649200
S1AW0054	02_03_2008	-98929.21323	140714.285	-140714.285	447252.55115	236971.429	1763600
S1AW0054	03_03_2008	621685.71526	140714.285	-140714.285	337659.54124	-817828.571	2818400
S1AW0054	04_03_2008	167693.27757	140714.285	-140714.285	393428.45751	-621428.571	2622000
S1AW0054	05_03_2008	167693.27757	140714.285	-140714.285	393428.45751	-959628.571	2960200
S1AW0054	06_03_2008	167693.27757	140714.285	-140714.285	393428.45751	36471.429	1964100
S1AW0054	07_03_2008	255491.07181	140714.285	-140714.285	378798.8102	-236228.571	2236800
S1AW0054	08_03_2008	1041267.1908	140714.285	-140714.285	707679.02416	-295628.571	2296200
S1AW0054	09_03_2008	-364490.962	140714.285	-140714.285	501744.25286	809771.429	1190800
S1AW0054	10_03_2008	122728.57239	140714.285	-140714.285	496779.52423	1577571.429	423000
S1AW0054	12_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-168528.571	2169100
S1AW0054	13_03_2008	-87397.658	140714.285	-140714.285	364276.9262	147071.429	1853500
S1AW0054	14_03_2008	-87397.658	140714.285	-140714.285	364276.9262	31571.429	1969000
S1AW0054	15_03_2008	578951.90462	140714.285	-140714.285	680548.96878	-273828.571	2274400
S1AW0054	16_03_2008	-613151.4282	140714.285	-140714.285	482509.05032	952671.429	1047900
S1AW0054	17_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-654928.571	2655500
S1AW0054	18_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-194028.571	2194600
S1AW0054	19_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-136928.571	2137500
S1AW0054	20_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-29628.571	2030200
S1AW0054	21_03_2008	-87397.658	140714.285	-140714.285	364276.9262	652571.429	1348000
S1AW0054	22_03_2008	578951.90462	140714.285	-140714.285	680548.96878	1383571.429	617000
S1AW0054	23_03_2008	-613151.4282	140714.285	-140714.285	482509.05032	1082571.429	918000
S1AW0054	24_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-119328.571	2119900
S1AW0054	25_03_2008	-87397.658	140714.285	-140714.285	364276.9262	33771.429	1966800
S1AW0054	26_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-271428.571	2272000
S1AW0054	27_03_2008	-87397.658	140714.285	-140714.285	364276.9262	-31128.571	2031700
S1AW0054	28_03_2008	245834.45347	140714.285	-140714.285	542556.70363	-286928.571	2287500
S1AW0054	29_03_2008	1028247.217	140714.285	-140714.285	1013614.5844	-735328.571	2735900
S1AW0054	30_03_2008	-371493.8729	140714.285	-140714.285	718652.48932	1291971.429	708600
S1AW1465	01_07_2007	253741.31518	165965.476	-165965.476	466053.86229	-1187808.333	2974800
S1AW1465	02_07_2007	516115.47723	165965.476	-165965.476	416805.4011	-1142008.333	2929000
S1AW1465	03_07_2007	516115.47723	165965.476	-165965.476	416805.4011	-273408.333	2060400
S1AW1465	04_07_2007	294190.68704	165965.476	-165965.476	575907.09659	-842708.333	2629700
S1AW1465	05_07_2007	294190.68704	165965.476	-165965.476	575907.09659	-457108.333	2244100
S1AW1465	06_07_2007	294190.68704	165965.476	-165965.476	575907.09659	-842408.333	2629400
S1AW1465	07_07_2007	609174.01241	165965.476	-165965.476	376616.33382	929891.667	857100
S1AW1465	08_07_2007	25558.779044	165965.476	-165965.476	351070.22873	108691.667	1678300
S1AW1465	09_07_2007	258595.83425	165965.476	-165965.476	313972.2237	-319208.333	2106200
S1AW1465	10_07_2007	20558.333471	165965.476	-165965.476	605509.11601	-83908.333	1870900
S1AW1465	11_07_2007	20558.333471	165965.476	-165965.476	605509.11601	-79708.333	1866700
S1AW1465	12_07_2007	53941.092	165965.476	-165965.476	349638.6603	-161108.333	1948100
S1AW1465	13_07_2007	53941.092	165965.476	-165965.476	349638.6603	-133708.333	1920700
S1AW1465	14_07_2007	369445.00094	165965.476	-165965.476	419398.98012	-8508.333	1795500
S1AW1465	15_07_2007	-155781.3221	165965.476	-165965.476	390950.90325	232491.667	1554500
